id,type,lat,lon,name,access,capacity,fee,city,state
1306025357,way,33.4948126,-112.2741929,Parking 1306025357,customers,8,unknown,Phoenix,Arizona
1306067099,way,33.4944218,-112.2759559,Parking 1306067099,private,11,unknown,Phoenix,Arizona
1306169569,way,33.4971634,-112.2739032,Parking 1306169569,customers,8,unknown,Phoenix,Arizona
1306169570,way,33.4964578,-112.2738911,Parking 1306169570,customers,8,unknown,Phoenix,Arizona
1306169571,way,33.4971405,-112.2737593,Parking 1306169571,customers,6,unknown,Phoenix,Arizona
1306169572,way,33.4968941,-112.2738988,Parking 1306169572,customers,6,unknown,Phoenix,Arizona
1306169573,way,33.4967027,-112.2738952,Parking 1306169573,customers,4,unknown,Phoenix,Arizona
1306169574,way,33.4962016,-112.2739179,Parking 1306169574,customers,4,unknown,Phoenix,Arizona
1306169575,way,33.4962146,-112.2737655,Parking 1306169575,customers,6,unknown,Phoenix,Arizona
1306169576,way,33.4959764,-112.2740216,Parking 1306169576,customers,6,unknown,Phoenix,Arizona
1306169577,way,33.495755,-112.2740835,Parking 1306169577,customers,6,unknown,Phoenix,Arizona
1306170055,way,33.4960417,-112.2730623,Parking 1306170055,customers,8,unknown,Phoenix,Arizona
1306170056,way,33.496035,-112.2731951,Parking 1306170056,customers,8,unknown,Phoenix,Arizona
1306170057,way,33.4969079,-112.2732016,Parking 1306170057,customers,6,unknown,Phoenix,Arizona
1306170058,way,33.4968951,-112.273069,Parking 1306170058,customers,8,unknown,Phoenix,Arizona
1306170059,way,33.4971355,-112.273065,Parking 1306170059,customers,8,unknown,Phoenix,Arizona
1306170060,way,33.4973648,-112.2732346,Parking 1306170060,customers,6,unknown,Phoenix,Arizona
1306170061,way,33.4973634,-112.273532,Parking 1306170061,customers,6,unknown,Phoenix,Arizona
1306170062,way,33.4972541,-112.2733922,Parking 1306170062,customers,4,unknown,Phoenix,Arizona
1306190346,way,33.611792,-111.9482636,Parking 1306190346,unknown,12,unknown,Phoenix,Arizona
1306190347,way,33.6129662,-111.9480446,Parking 1306190347,unknown,unknown,unknown,Phoenix,Arizona
1306272668,way,33.4999616,-112.273234,Parking 1306272668,customers,6,unknown,Phoenix,Arizona
1306272669,way,33.500031,-112.2733694,Parking 1306272669,customers,6,unknown,Phoenix,Arizona
1306272670,way,33.5005241,-112.2732367,Parking 1306272670,customers,11,unknown,Phoenix,Arizona
1306272851,way,33.5006538,-112.2741433,Parking 1306272851,customers,4,unknown,Phoenix,Arizona
1306272852,way,33.500457,-112.2741688,Parking 1306272852,customers,6,unknown,Phoenix,Arizona
1306272853,way,33.5001103,-112.2743484,Parking 1306272853,customers,6,unknown,Phoenix,Arizona
1306272854,way,33.5000545,-112.2742116,Parking 1306272854,customers,6,unknown,Phoenix,Arizona
1306273090,way,33.4980123,-112.2757163,Parking 1306273090,customers,6,unknown,Phoenix,Arizona
1306273091,way,33.4980134,-112.2758558,Parking 1306273091,customers,6,unknown,Phoenix,Arizona
1306273092,way,33.4982639,-112.2756225,Parking 1306273092,customers,6,unknown,Phoenix,Arizona
1306273093,way,33.4985302,-112.2751504,Parking 1306273093,customers,6,unknown,Phoenix,Arizona
1306273094,way,33.4987594,-112.2751692,Parking 1306273094,customers,6,unknown,Phoenix,Arizona
1306273095,way,33.4989339,-112.2750847,Parking 1306273095,customers,4,unknown,Phoenix,Arizona
1306273096,way,33.4986509,-112.2749345,Parking 1306273096,customers,6,unknown,Phoenix,Arizona
1306273097,way,33.4989651,-112.2743391,Parking 1306273097,customers,6,unknown,Phoenix,Arizona
1306273098,way,33.49922,-112.2740481,Parking 1306273098,customers,4,unknown,Phoenix,Arizona
1306273099,way,33.4998531,-112.2744651,Parking 1306273099,customers,6,unknown,Phoenix,Arizona
1306273100,way,33.4996742,-112.274441,Parking 1306273100,customers,6,unknown,Phoenix,Arizona
1306273101,way,33.4997971,-112.2742009,Parking 1306273101,customers,6,unknown,Phoenix,Arizona
1306273324,way,33.4983199,-112.2732272,Parking 1306273324,customers,6,unknown,Phoenix,Arizona
1306273325,way,33.4985647,-112.2732339,Parking 1306273325,customers,6,unknown,Phoenix,Arizona
1306273326,way,33.4988366,-112.2732313,Parking 1306273326,customers,6,unknown,Phoenix,Arizona
1306273327,way,33.4988309,-112.2741393,Parking 1306273327,customers,6,unknown,Phoenix,Arizona
1306273328,way,33.4985469,-112.27428,Parking 1306273328,customers,6,unknown,Phoenix,Arizona
1306273329,way,33.4985055,-112.2744196,Parking 1306273329,customers,6,unknown,Phoenix,Arizona
1306273330,way,33.4980951,-112.2742721,Parking 1306273330,customers,6,unknown,Phoenix,Arizona
1306273331,way,33.4978972,-112.2737651,Parking 1306273331,customers,6,unknown,Phoenix,Arizona
1306274360,way,33.499448,-112.2732655,Parking 1306274360,unknown,14,unknown,Phoenix,Arizona
1306276552,way,33.4997424,-112.2721691,Parking 1306276552,customers,10,unknown,Phoenix,Arizona
1306276553,way,33.5000164,-112.2721719,Parking 1306276553,customers,10,unknown,Phoenix,Arizona
1306276554,way,33.5002875,-112.2721724,Parking 1306276554,customers,10,unknown,Phoenix,Arizona
1306276555,way,33.5005403,-112.2721711,Parking 1306276555,customers,8,unknown,Phoenix,Arizona
1306276556,way,33.5004248,-112.2718253,Parking 1306276556,customers,7,unknown,Phoenix,Arizona
1306276557,way,33.5005777,-112.2708455,Parking 1306276557,customers,20,unknown,Phoenix,Arizona
1306276558,way,33.5005755,-112.2711727,Parking 1306276558,customers,20,unknown,Phoenix,Arizona
1306276559,way,33.5005738,-112.2714845,Parking 1306276559,customers,18,unknown,Phoenix,Arizona
1306276560,way,33.5005755,-112.2718231,Parking 1306276560,customers,20,unknown,Phoenix,Arizona
1306277760,way,33.5004293,-112.2707738,Parking 1306277760,customers,5,unknown,Phoenix,Arizona
1306277761,way,33.5007212,-112.2708492,Parking 1306277761,customers,9,unknown,Phoenix,Arizona
1306277762,way,33.5007207,-112.2711295,Parking 1306277762,customers,7,unknown,Phoenix,Arizona
1306277763,way,33.5007209,-112.2715589,Parking 1306277763,customers,4,unknown,Phoenix,Arizona
1306277764,way,33.5007215,-112.2718842,Parking 1306277764,customers,6,unknown,Phoenix,Arizona
1306277817,way,33.499862,-112.2706457,Parking 1306277817,customers,4,unknown,Phoenix,Arizona
1306277818,way,33.4995198,-112.2706376,Parking 1306277818,customers,10,unknown,Phoenix,Arizona
1306277819,way,33.4995165,-112.2704995,Parking 1306277819,customers,10,unknown,Phoenix,Arizona
1306277820,way,33.4997882,-112.2705009,Parking 1306277820,customers,10,unknown,Phoenix,Arizona
1306277821,way,33.50006,-112.2705035,Parking 1306277821,customers,10,unknown,Phoenix,Arizona
1306277822,way,33.5003329,-112.2705009,Parking 1306277822,customers,10,unknown,Phoenix,Arizona
1306277823,way,33.50006,-112.2706429,Parking 1306277823,customers,10,unknown,Phoenix,Arizona
1306277824,way,33.5002993,-112.270647,Parking 1306277824,customers,7,unknown,Phoenix,Arizona
1306278168,way,33.497698,-112.2704968,Parking 1306278168,customers,4,unknown,Phoenix,Arizona
1306278169,way,33.498085,-112.2704995,Parking 1306278169,customers,7,unknown,Phoenix,Arizona
1306278170,way,33.4981213,-112.2706403,Parking 1306278170,customers,4,unknown,Phoenix,Arizona
1306278171,way,33.4988644,-112.270645,Parking 1306278171,customers,9,unknown,Phoenix,Arizona
1306278172,way,33.4991015,-112.2706457,Parking 1306278172,customers,8,unknown,Phoenix,Arizona
1306278173,way,33.4983187,-112.2706429,Parking 1306278173,customers,10,unknown,Phoenix,Arizona
1306278174,way,33.4983187,-112.2705035,Parking 1306278174,customers,10,unknown,Phoenix,Arizona
1306278175,way,33.4985927,-112.2704981,Parking 1306278175,customers,10,unknown,Phoenix,Arizona
1306278176,way,33.4988645,-112.2705035,Parking 1306278176,customers,10,unknown,Phoenix,Arizona
1306278177,way,33.4991362,-112.2705009,Parking 1306278177,customers,10,unknown,Phoenix,Arizona
1306278263,way,33.4798374,-111.9266683,Parking 1306278263,unknown,unknown,unknown,Phoenix,Arizona
1306278271,way,33.4626857,-111.926985,Parking 1306278271,unknown,unknown,unknown,Phoenix,Arizona
1306278522,way,33.4991955,-112.2721665,Parking 1306278522,customers,10,unknown,Phoenix,Arizona
1306278523,way,33.4989226,-112.2721652,Parking 1306278523,customers,10,unknown,Phoenix,Arizona
1306278524,way,33.4986386,-112.2721658,Parking 1306278524,customers,8,unknown,Phoenix,Arizona
1306278525,way,33.4983814,-112.2720269,Parking 1306278525,customers,10,unknown,Phoenix,Arizona
1306278526,way,33.4981096,-112.272161,Parking 1306278526,customers,10,unknown,Phoenix,Arizona
1306278527,way,33.4977976,-112.2721672,Parking 1306278527,customers,13,unknown,Phoenix,Arizona
1306278528,way,33.4980229,-112.2718788,Parking 1306278528,customers,6,unknown,Phoenix,Arizona
1306278529,way,33.4979016,-112.2718674,Parking 1306278529,customers,8,unknown,Phoenix,Arizona
1306278530,way,33.497903,-112.2715532,Parking 1306278530,customers,6,unknown,Phoenix,Arizona
1306278531,way,33.4979004,-112.2708012,Parking 1306278531,customers,6,unknown,Phoenix,Arizona
1306278532,way,33.4980246,-112.2707992,Parking 1306278532,customers,6,unknown,Phoenix,Arizona
1306279320,way,33.4994561,-112.2720257,Parking 1306279320,unknown,70,unknown,Phoenix,Arizona
1306280369,way,33.3783336,-112.1031758,Parking 1306280369,unknown,unknown,unknown,Phoenix,Arizona
1306365398,way,33.5022667,-112.2715049,Parking - Legacy Traditional School,unknown,7,unknown,Phoenix,Arizona
1306365959,way,33.5025432,-112.272124,Parking - Legacy Traditional School,unknown,unknown,unknown,Phoenix,Arizona
1306365960,way,33.5017906,-112.2718787,Parking - Legacy Traditional School,unknown,unknown,unknown,Phoenix,Arizona
1306588213,way,33.5036302,-112.2717399,Parking 1306588213,customers,8,unknown,Phoenix,Arizona
1306593299,way,33.5044264,-112.2715928,Parking 1306593299,unknown,5,unknown,Phoenix,Arizona
1306593300,way,33.504699,-112.2715948,Parking 1306593300,unknown,6,unknown,Phoenix,Arizona
1306602682,way,33.503426,-112.2707119,Parking 1306602682,customers,7,unknown,Phoenix,Arizona
1306602683,way,33.5035523,-112.2707414,Parking 1306602683,customers,8,unknown,Phoenix,Arizona
1306602684,way,33.5034116,-112.2714567,Parking 1306602684,customers,6,unknown,Phoenix,Arizona
1306602685,way,33.5039061,-112.2700009,Parking 1306602685,customers,6,unknown,Phoenix,Arizona
1306602686,way,33.5037904,-112.2702412,Parking 1306602686,customers,8,unknown,Phoenix,Arizona
1306602687,way,33.5038006,-112.2699146,Parking 1306602687,customers,8,unknown,Phoenix,Arizona
1306602688,way,33.5032857,-112.2713053,Parking 1306602688,customers,8,unknown,Phoenix,Arizona
1306606673,way,33.5047355,-112.2701099,Parking 1306606673,customers,6,unknown,Phoenix,Arizona
1306606674,way,33.5045461,-112.2699999,Parking 1306606674,customers,6,unknown,Phoenix,Arizona
1306606675,way,33.5045119,-112.2701507,Parking 1306606675,customers,4,unknown,Phoenix,Arizona
1306606676,way,33.5040892,-112.2699104,Parking 1306606676,customers,4,unknown,Phoenix,Arizona
1306606677,way,33.5041137,-112.2697584,Parking 1306606677,customers,10,unknown,Phoenix,Arizona
1306607414,way,33.5058517,-112.27047,Parking 1306607414,customers,6,unknown,Phoenix,Arizona
1306607415,way,33.5059086,-112.2706323,Parking 1306607415,customers,8,unknown,Phoenix,Arizona
1306607416,way,33.5056314,-112.2705732,Parking 1306607416,customers,8,unknown,Phoenix,Arizona
1306607417,way,33.5055742,-112.2704136,Parking 1306607417,customers,8,unknown,Phoenix,Arizona
1306607418,way,33.5052544,-112.2703486,Parking 1306607418,customers,8,unknown,Phoenix,Arizona
1306607419,way,33.5051806,-112.270478,Parking 1306607419,customers,6,unknown,Phoenix,Arizona
1306610173,way,33.5045304,-112.2703911,Parking 1306610173,customers,8,unknown,Phoenix,Arizona
1306610174,way,33.5046361,-112.2704499,Parking 1306610174,customers,6,unknown,Phoenix,Arizona
1306610175,way,33.5044001,-112.270655,Parking 1306610175,customers,6,unknown,Phoenix,Arizona
1306610176,way,33.5044216,-112.2709032,Parking 1306610176,customers,6,unknown,Phoenix,Arizona
1306610177,way,33.5042063,-112.2711284,Parking 1306610177,customers,6,unknown,Phoenix,Arizona
1306610178,way,33.5043054,-112.2714121,Parking 1306610178,customers,8,unknown,Phoenix,Arizona
1306633837,way,33.5073813,-112.2704231,Parking 1306633837,customers,6,unknown,Phoenix,Arizona
1306633838,way,33.5066529,-112.2704546,Parking 1306633838,customers,6,unknown,Phoenix,Arizona
1306633839,way,33.5062799,-112.2703231,Parking 1306633839,customers,6,unknown,Phoenix,Arizona
1306634281,way,33.5077001,-112.2708837,Parking 1306634281,customers,6,unknown,Phoenix,Arizona
1306634282,way,33.5076481,-112.270539,Parking 1306634282,customers,6,unknown,Phoenix,Arizona
1306634283,way,33.5075198,-112.2705471,Parking 1306634283,customers,6,unknown,Phoenix,Arizona
1306909786,way,33.4163944,-112.005504,Parking 1306909786,unknown,unknown,unknown,Phoenix,Arizona
1306920285,way,33.6076249,-112.1131951,Parking 1306920285,unknown,4,unknown,Phoenix,Arizona
1306920286,way,33.607657,-112.1126078,Parking 1306920286,unknown,4,unknown,Phoenix,Arizona
1306920287,way,33.6069801,-112.1127044,Parking 1306920287,unknown,4,unknown,Phoenix,Arizona
1306920288,way,33.6066796,-112.113365,Parking 1306920288,unknown,2,unknown,Phoenix,Arizona
1306920289,way,33.6067799,-112.1139619,Parking 1306920289,unknown,2,unknown,Phoenix,Arizona
1310951343,way,33.3783843,-112.1157189,Parking 1310951343,unknown,unknown,unknown,Phoenix,Arizona
1310951344,way,33.3780577,-112.1146196,Parking 1310951344,unknown,unknown,unknown,Phoenix,Arizona
1310951345,way,33.3782297,-112.1140359,Parking 1310951345,unknown,unknown,unknown,Phoenix,Arizona
1310951346,way,33.3782261,-112.1152206,Parking 1310951346,unknown,unknown,unknown,Phoenix,Arizona
1310967389,way,33.4823382,-112.276283,Parking 1310967389,unknown,unknown,unknown,Phoenix,Arizona
1310969598,way,33.4902383,-112.2743645,Parking 1310969598,yes,unknown,unknown,Phoenix,Arizona
1310969599,way,33.4902384,-112.2738859,Parking 1310969599,yes,unknown,unknown,Phoenix,Arizona
1310969600,way,33.4900711,-112.2738817,Parking 1310969600,yes,unknown,unknown,Phoenix,Arizona
1310969601,way,33.4900709,-112.2743607,Parking 1310969601,yes,unknown,unknown,Phoenix,Arizona
1311130764,way,33.3920256,-111.9103363,Parking 1311130764,unknown,unknown,unknown,Phoenix,Arizona
1311130765,way,33.3936476,-111.9121879,Parking 1311130765,unknown,unknown,unknown,Phoenix,Arizona
1311130766,way,33.3933801,-111.9101409,Parking 1311130766,unknown,unknown,unknown,Phoenix,Arizona
1311130767,way,33.3959974,-111.9107358,Parking 1311130767,unknown,unknown,unknown,Phoenix,Arizona
1311693023,way,33.3915995,-112.1341778,Parking 1311693023,unknown,unknown,unknown,Phoenix,Arizona
1311693024,way,33.3911147,-112.1342702,Parking 1311693024,unknown,unknown,unknown,Phoenix,Arizona
1311846836,way,33.4280999,-112.1254043,Parking 1311846836,unknown,unknown,unknown,Phoenix,Arizona
1311862996,way,33.4290687,-112.1233787,Parking 1311862996,unknown,unknown,unknown,Phoenix,Arizona
1312375008,way,33.3767494,-112.1493192,Parking 1312375008,unknown,unknown,unknown,Phoenix,Arizona
1312586244,way,33.3934493,-112.0910784,Parking 1312586244,unknown,unknown,unknown,Phoenix,Arizona
1313438517,way,33.4500578,-112.0806712,Parking 1313438517,unknown,unknown,unknown,Phoenix,Arizona
1313682331,way,33.3917905,-112.0676184,Parking 1313682331,unknown,unknown,unknown,Phoenix,Arizona
1314002081,way,33.619443,-111.9006501,Parking 1314002081,unknown,80,unknown,Phoenix,Arizona
1314201377,way,33.4944988,-112.1391095,Parking 1314201377,unknown,50,unknown,Phoenix,Arizona
1314762286,way,33.4492849,-111.9119361,Parking 1314762286,unknown,unknown,unknown,Phoenix,Arizona
1315013652,way,33.4066906,-111.9807874,Parking 1315013652,unknown,unknown,unknown,Phoenix,Arizona
1315013653,way,33.4075448,-112.0137793,Parking 1315013653,unknown,unknown,unknown,Phoenix,Arizona
1315215990,way,33.6931117,-112.0202692,Parking 1315215990,unknown,unknown,unknown,Phoenix,Arizona
1315636709,way,33.4724455,-111.9858559,Parking 1315636709,unknown,unknown,unknown,Phoenix,Arizona
1315636722,way,33.4524045,-112.0138564,Parking 1315636722,unknown,unknown,unknown,Phoenix,Arizona
1315702260,way,33.6930085,-111.9887619,Parking 1315702260,private,19,unknown,Phoenix,Arizona
1315702665,way,33.6939203,-111.9879167,Parking 1315702665,private,28,unknown,Phoenix,Arizona
1315702902,way,33.6934637,-111.9883908,Parking 1315702902,unknown,48,unknown,Phoenix,Arizona
1315723696,way,33.7275933,-112.117306,Parking 1315723696,yes,11,unknown,Phoenix,Arizona
1315724150,way,33.7270135,-112.1172256,Parking 1315724150,permissive,unknown,unknown,Phoenix,Arizona
1315724363,way,33.7267103,-112.1175248,Parking 1315724363,customers,10,unknown,Phoenix,Arizona
1315724705,way,33.7271031,-112.1186302,Parking 1315724705,customers,10,unknown,Phoenix,Arizona
1315724706,way,33.7269809,-112.1186268,Parking 1315724706,customers,10,unknown,Phoenix,Arizona
1315724707,way,33.7268627,-112.1186885,Parking 1315724707,customers,10,unknown,Phoenix,Arizona
1315724708,way,33.7268153,-112.1186885,Parking 1315724708,customers,10,unknown,Phoenix,Arizona
1315724709,way,33.7266988,-112.1188226,Parking 1315724709,customers,10,unknown,Phoenix,Arizona
1315724710,way,33.7267021,-112.1185,Parking 1315724710,customers,10,unknown,Phoenix,Arizona
1315724711,way,33.726706,-112.1181715,Parking 1315724711,customers,10,unknown,Phoenix,Arizona
1315724712,way,33.7267071,-112.1178475,Parking 1315724712,customers,10,unknown,Phoenix,Arizona
1315725530,way,33.7283361,-112.1175719,Parking 1315725530,customers,10,unknown,Phoenix,Arizona
1315725531,way,33.7283306,-112.1178898,Parking 1315725531,customers,10,unknown,Phoenix,Arizona
1315725532,way,33.728325,-112.1182023,Parking 1315725532,customers,10,unknown,Phoenix,Arizona
1315725533,way,33.7283216,-112.1185201,Parking 1315725533,customers,10,unknown,Phoenix,Arizona
1315725534,way,33.7283216,-112.1188461,Parking 1315725534,customers,10,unknown,Phoenix,Arizona
1315725535,way,33.7282045,-112.1187065,Parking 1315725535,customers,10,unknown,Phoenix,Arizona
1315725536,way,33.7281543,-112.1187039,Parking 1315725536,customers,10,unknown,Phoenix,Arizona
1315725537,way,33.7280338,-112.118681,Parking 1315725537,customers,10,unknown,Phoenix,Arizona
1315725538,way,33.7279156,-112.1186783,Parking 1315725538,customers,10,unknown,Phoenix,Arizona
1315725539,way,33.72791,-112.1190285,Parking 1315725539,customers,10,unknown,Phoenix,Arizona
1315725540,way,33.7276501,-112.119027,Parking 1315725540,customers,10,unknown,Phoenix,Arizona
1315725541,way,33.7273635,-112.1190203,Parking 1315725541,customers,10,unknown,Phoenix,Arizona
1315725542,way,33.7270969,-112.1190164,Parking 1315725542,customers,10,unknown,Phoenix,Arizona
1315929772,way,33.4466057,-112.0729553,Parking 1315929772,unknown,unknown,unknown,Phoenix,Arizona
1315993133,way,33.4765578,-111.9850082,Parking 1315993133,unknown,unknown,unknown,Phoenix,Arizona
1316115850,way,33.4464177,-112.0732714,Parking 1316115850,unknown,unknown,unknown,Phoenix,Arizona
1316166269,way,33.4375097,-112.197994,Parking 1316166269,unknown,4,unknown,Phoenix,Arizona
1316166270,way,33.437527,-112.197299,Parking 1316166270,private,20,unknown,Phoenix,Arizona
1316179878,way,33.5304889,-111.9394712,Parking 1316179878,private,unknown,unknown,Phoenix,Arizona
1316180288,way,33.5303713,-111.9391076,Parking - Phoenix Fire Department,yes,5,unknown,Phoenix,Arizona
1317178263,way,33.3925731,-112.0651383,Parking 1317178263,unknown,unknown,unknown,Phoenix,Arizona
1317178272,way,33.3925751,-112.0705935,Parking 1317178272,unknown,unknown,unknown,Phoenix,Arizona
1317232310,way,33.4687796,-112.0134678,Parking 1317232310,unknown,unknown,unknown,Phoenix,Arizona
1317232311,way,33.468446,-112.0135892,Parking 1317232311,unknown,unknown,unknown,Phoenix,Arizona
1318002827,way,33.4407166,-112.0818469,Parking 1318002827,unknown,unknown,unknown,Phoenix,Arizona
1318002829,way,33.4406701,-112.0823082,Parking 1318002829,unknown,unknown,unknown,Phoenix,Arizona
1318113820,way,33.3478687,-111.9789246,Parking 1318113820,customers,unknown,unknown,Phoenix,Arizona
1318114161,way,33.3471232,-111.9767339,Parking 1318114161,customers,unknown,unknown,Phoenix,Arizona
1318114162,way,33.3471853,-111.9770088,Parking 1318114162,customers,unknown,unknown,Phoenix,Arizona
1318114163,way,33.3472139,-111.9772991,Parking 1318114163,customers,unknown,unknown,Phoenix,Arizona
1318114164,way,33.3474981,-111.9785796,Parking 1318114164,customers,unknown,unknown,Phoenix,Arizona
1318114165,way,33.3476995,-111.9789065,Parking 1318114165,customers,unknown,unknown,Phoenix,Arizona
1318114700,way,33.3462068,-111.9763017,Parking 1318114700,customers,unknown,unknown,Phoenix,Arizona
1318114702,way,33.3466084,-111.9764086,Parking 1318114702,customers,unknown,unknown,Phoenix,Arizona
1318114703,way,33.346996,-111.9767768,Parking 1318114703,customers,unknown,unknown,Phoenix,Arizona
1318114704,way,33.3468868,-111.976648,Parking 1318114704,customers,unknown,unknown,Phoenix,Arizona
1318114705,way,33.3470587,-111.9770008,Parking 1318114705,customers,unknown,unknown,Phoenix,Arizona
1318114706,way,33.3470818,-111.9772241,Parking 1318114706,customers,unknown,unknown,Phoenix,Arizona
1318114707,way,33.3469117,-111.9765039,Parking 1318114707,customers,unknown,unknown,Phoenix,Arizona
1318115081,way,33.3470229,-111.9777276,Parking 1318115081,customers,unknown,unknown,Phoenix,Arizona
1318115082,way,33.3470694,-111.9778597,Parking 1318115082,customers,unknown,unknown,Phoenix,Arizona
1318115083,way,33.346833,-111.9779824,Parking 1318115083,customers,unknown,unknown,Phoenix,Arizona
1318115084,way,33.3468078,-111.9778376,Parking 1318115084,customers,unknown,unknown,Phoenix,Arizona
1318115085,way,33.3459455,-111.9782892,Parking 1318115085,customers,unknown,unknown,Phoenix,Arizona
1318115086,way,33.3463596,-111.978128,Parking 1318115086,customers,unknown,unknown,Phoenix,Arizona
1318115087,way,33.3462925,-111.978014,Parking 1318115087,customers,unknown,unknown,Phoenix,Arizona
1318115088,way,33.346165,-111.9781099,Parking 1318115088,customers,unknown,unknown,Phoenix,Arizona
1318115089,way,33.3461395,-111.9782902,Parking 1318115089,customers,unknown,unknown,Phoenix,Arizona
1318115090,way,33.3459552,-111.9780415,Parking 1318115090,customers,unknown,unknown,Phoenix,Arizona
1318115091,way,33.345697,-111.9773622,Parking 1318115091,customers,unknown,unknown,Phoenix,Arizona
1318115092,way,33.3461087,-111.9760941,Parking 1318115092,customers,unknown,unknown,Phoenix,Arizona
1318115093,way,33.3460572,-111.9762269,Parking 1318115093,customers,unknown,unknown,Phoenix,Arizona
1318115381,way,33.3464543,-111.9792129,Parking 1318115381,customers,unknown,unknown,Phoenix,Arizona
1318115382,way,33.3467731,-111.9793624,Parking 1318115382,customers,unknown,unknown,Phoenix,Arizona
1318115383,way,33.3470296,-111.9792015,Parking 1318115383,customers,unknown,unknown,Phoenix,Arizona
1318115384,way,33.3477113,-111.9792331,Parking 1318115384,customers,unknown,unknown,Phoenix,Arizona
1318115385,way,33.3467417,-111.9792183,Parking 1318115385,customers,unknown,unknown,Phoenix,Arizona
1318115386,way,33.3471859,-111.9793551,Parking 1318115386,customers,unknown,unknown,Phoenix,Arizona
1318115387,way,33.3474508,-111.979229,Parking 1318115387,customers,unknown,unknown,Phoenix,Arizona
1318790210,way,33.3454317,-111.9748796,Parking 1318790210,unknown,3,unknown,Phoenix,Arizona
1318790211,way,33.3453659,-111.9752697,Parking 1318790211,unknown,6,unknown,Phoenix,Arizona
1319075218,way,33.344233,-111.9730794,Parking 1319075218,customers,unknown,unknown,Phoenix,Arizona
1319075219,way,33.3441039,-111.9729885,Parking 1319075219,customers,unknown,unknown,Phoenix,Arizona
1319075220,way,33.3436778,-111.9736098,Parking 1319075220,customers,unknown,unknown,Phoenix,Arizona
1319077844,way,33.3441005,-111.9733973,Parking 1319077844,customers,unknown,unknown,Phoenix,Arizona
1319077845,way,33.3442324,-111.973361,Parking 1319077845,customers,unknown,unknown,Phoenix,Arizona
1319077846,way,33.3441285,-111.9736848,Parking 1319077846,customers,unknown,unknown,Phoenix,Arizona
1319077847,way,33.3442573,-111.9736453,Parking 1319077847,customers,unknown,unknown,Phoenix,Arizona
1319104262,way,33.3451083,-111.9729003,Parking 1319104262,customers,unknown,unknown,Phoenix,Arizona
1319104263,way,33.3448696,-111.9729097,Parking 1319104263,customers,unknown,unknown,Phoenix,Arizona
1319104264,way,33.3446713,-111.972915,Parking 1319104264,customers,unknown,unknown,Phoenix,Arizona
1319104265,way,33.3444097,-111.9729245,Parking 1319104265,customers,unknown,unknown,Phoenix,Arizona
1319105259,way,33.3451005,-111.9738847,Parking 1319105259,customers,unknown,unknown,Phoenix,Arizona
1319105260,way,33.3454713,-111.9738552,Parking 1319105260,customers,unknown,unknown,Phoenix,Arizona
1319105261,way,33.3454174,-111.9739947,Parking 1319105261,customers,unknown,unknown,Phoenix,Arizona
1319105262,way,33.3454606,-111.9728883,Parking 1319105262,customers,unknown,unknown,Phoenix,Arizona
1319105263,way,33.3453379,-111.9731538,Parking 1319105263,customers,unknown,unknown,Phoenix,Arizona
1319105264,way,33.3453368,-111.9736044,Parking 1319105264,customers,unknown,unknown,Phoenix,Arizona
1319105265,way,33.3452103,-111.973595,Parking 1319105265,customers,unknown,unknown,Phoenix,Arizona
1319105266,way,33.3452124,-111.9731531,Parking 1319105266,customers,unknown,unknown,Phoenix,Arizona
1319105416,way,33.344882,-111.9736741,Parking 1319105416,customers,unknown,unknown,Phoenix,Arizona
1319105417,way,33.3450724,-111.9737049,Parking 1319105417,customers,unknown,unknown,Phoenix,Arizona
1320768987,way,33.4654952,-112.1464735,Parking 1320768987,unknown,unknown,unknown,Phoenix,Arizona
1320912943,way,33.3967845,-112.081799,Parking 1320912943,unknown,unknown,unknown,Phoenix,Arizona
1321473970,way,33.3921961,-112.1886901,Parking 1321473970,unknown,unknown,unknown,Phoenix,Arizona
1321483317,way,33.4280424,-111.9131962,Parking 1321483317,unknown,unknown,unknown,Phoenix,Arizona
1321483320,way,33.4287923,-111.9139071,Parking 1321483320,unknown,unknown,unknown,Phoenix,Arizona
1322736082,way,33.4610868,-112.096212,Parking 1322736082,unknown,unknown,unknown,Phoenix,Arizona
1323076212,way,33.421599,-111.9754754,Parking 1323076212,unknown,unknown,unknown,Phoenix,Arizona
1324286802,way,33.3773879,-112.1005632,Parking 1324286802,unknown,unknown,unknown,Phoenix,Arizona
1324286803,way,33.3768274,-112.1005851,Parking 1324286803,unknown,unknown,unknown,Phoenix,Arizona
1324429739,way,33.4797509,-112.0449342,Parking 1324429739,unknown,unknown,unknown,Phoenix,Arizona
1324610109,way,33.4229743,-111.951312,Parking 1324610109,unknown,unknown,unknown,Phoenix,Arizona
1324610110,way,33.42259,-111.9515182,Parking 1324610110,unknown,unknown,unknown,Phoenix,Arizona
1324920182,way,33.4178923,-111.9403469,Parking 1324920182,unknown,unknown,unknown,Phoenix,Arizona
1324920185,way,33.4207563,-111.9429954,Parking 1324920185,unknown,unknown,unknown,Phoenix,Arizona
1325578667,way,33.4256459,-111.9180601,Parking 1325578667,unknown,unknown,unknown,Phoenix,Arizona
1327163286,way,33.3766925,-112.1828488,Parking 1327163286,customers,unknown,no,Phoenix,Arizona
1328500204,way,33.4805808,-111.9459746,Parking 1328500204,unknown,unknown,unknown,Phoenix,Arizona
