id,lat,lon,name,city,state
153864939,33.4045328,-112.0789649,Parking 153864939,Phoenix,Arizona
153864941,33.4044118,-112.0805693,Parking 153864941,Phoenix,Arizona
153867010,33.4054544,-112.0598129,Parking 153867010,Phoenix,Arizona
153869151,33.4036156,-112.0562154,Parking 153869151,Phoenix,Arizona
153877844,33.3965966,-112.1256717,Parking 153877844,Phoenix,Arizona
154066493,33.3086992,-111.929131,Parking 154066493,Phoenix,Arizona
154066496,33.3093859,-111.9365178,Parking 154066496,Phoenix,Arizona
154976503,33.4879788,-111.9209245,Scottsdale Stadium Public Parking,Phoenix,Arizona
154976505,33.4898216,-111.9222876,Hospital Parking Garage,Phoenix,Arizona
154976508,33.491017,-111.9211172,Civic Center Library Public Parking Garage,Phoenix,Arizona
154976510,33.4922809,-111.9235136,Center for The Arts Public Parking Garage,Phoenix,Arizona
154976519,33.4861564,-111.9247493,Parking 154976519,Phoenix,Arizona
154976550,33.4900696,-111.9191557,City Court Public Parking lot,Phoenix,Arizona
154976551,33.4905556,-111.9191358,Scottsdale Police & Court Parking,Phoenix,Arizona
155230668,33.4630511,-112.0806009,Kenilworth School Parking,Phoenix,Arizona
155766504,33.3769453,-112.1689753,Parking 155766504,Phoenix,Arizona
155766507,33.3763417,-112.1670828,Parking 155766507,Phoenix,Arizona
155766516,33.3787797,-112.169832,Parking 155766516,Phoenix,Arizona
155766520,33.378848,-112.1728724,Parking 155766520,Phoenix,Arizona
155766525,33.3768471,-112.1657441,Parking 155766525,Phoenix,Arizona
155768311,33.4647089,-112.2390807,Parking 155768311,Phoenix,Arizona
155768322,33.4637996,-112.24253,Parking 155768322,Phoenix,Arizona
155768323,33.4649217,-112.2401925,Parking 155768323,Phoenix,Arizona
155768324,33.4637607,-112.2416872,Parking 155768324,Phoenix,Arizona
156672678,33.4697418,-112.195756,Parking 156672678,Phoenix,Arizona
156715334,33.4714446,-112.19752,Parking 156715334,Phoenix,Arizona
156739014,33.5247498,-112.0255558,Parking 156739014,Phoenix,Arizona
156910719,33.5099101,-111.983939,Parking 156910719,Phoenix,Arizona
157403469,33.5117018,-112.0283356,Parking 157403469,Phoenix,Arizona
157628483,33.4230201,-111.9419633,Centerpoint,Phoenix,Arizona
157628519,33.4232526,-111.9431317,Parking 157628519,Phoenix,Arizona
157628547,33.3793305,-111.9076295,Parking 157628547,Phoenix,Arizona
158420593,33.3524421,-112.0690642,Parking 158420593,Phoenix,Arizona
158469587,33.6547506,-112.183757,Parking 158469587,Phoenix,Arizona
158470024,33.6548456,-112.1798945,Parking 158470024,Phoenix,Arizona
158470558,33.6575075,-112.1801467,Parking 158470558,Phoenix,Arizona
158470563,33.6563834,-112.1803646,Parking 158470563,Phoenix,Arizona
158948720,33.4137495,-112.0159008,Parking 158948720,Phoenix,Arizona
158948729,33.4100839,-112.0129904,Parking 158948729,Phoenix,Arizona
161917240,33.4354453,-112.0070726,Terminal 3 Garage,Phoenix,Arizona
161930206,33.5872006,-111.9272287,Parking 161930206,Phoenix,Arizona
167154915,33.3715491,-112.1119982,Parking 167154915,Phoenix,Arizona
167154916,33.3713015,-112.1125286,Parking 167154916,Phoenix,Arizona
167154917,33.370917,-112.112849,Parking 167154917,Phoenix,Arizona
168663251,33.4722812,-112.101225,Arizona State Fair Parking Lot C - West,Phoenix,Arizona
168667466,33.6538836,-112.2016436,Parking 168667466,Phoenix,Arizona
168763387,33.609174,-112.1777269,East Parking Garage,Phoenix,Arizona
175944787,33.4355021,-111.9980633,Terminal 4 Rooftop Garage,Phoenix,Arizona
175945022,33.4357104,-112.0169418,West Economy Parking,Phoenix,Arizona
175945023,33.4371663,-112.0179969,Parking 175945023,Phoenix,Arizona
175945024,33.4371244,-112.0200588,Lyft Express Zone,Phoenix,Arizona
176735221,33.7450482,-112.125355,Parking 176735221,Phoenix,Arizona
179736419,33.4491724,-111.9837371,Parking 179736419,Phoenix,Arizona
180190835,33.4354617,-111.9940773,Parking 180190835,Phoenix,Arizona
180190836,33.435411,-111.9955882,Oversized Vehicle Parking,Phoenix,Arizona
182084621,33.5051573,-111.9500564,Parking 182084621,Phoenix,Arizona
182084680,33.5063068,-111.9473581,Parking 182084680,Phoenix,Arizona
182084789,33.5069286,-111.9473511,Parking 182084789,Phoenix,Arizona
182217760,33.5028984,-111.9531985,Parking 182217760,Phoenix,Arizona
182301628,33.7910625,-111.9951803,Parking 182301628,Phoenix,Arizona
183533335,33.4837414,-112.0391867,Parking 183533335,Phoenix,Arizona
184089973,33.5028491,-111.9676647,Parking 184089973,Phoenix,Arizona
184089975,33.5019031,-111.9676645,Parking 184089975,Phoenix,Arizona
184247517,33.7185714,-112.1121591,Parking 184247517,Phoenix,Arizona
184247518,33.717348,-112.116849,Parking 184247518,Phoenix,Arizona
184247519,33.7158394,-112.1154034,Parking 184247519,Phoenix,Arizona
184247582,33.7182691,-112.112989,Parking 184247582,Phoenix,Arizona
185722576,33.7779688,-112.1155433,Parking 185722576,Phoenix,Arizona
186249311,33.6360524,-112.0590028,Parking 186249311,Phoenix,Arizona
186508149,33.7079569,-112.1210778,Parking 186508149,Phoenix,Arizona
186508150,33.7024093,-112.1171754,Parking 186508150,Phoenix,Arizona
186842133,33.7007085,-112.0940757,Parking 186842133,Phoenix,Arizona
186842135,33.701639,-112.0993654,Parking 186842135,Phoenix,Arizona
186902994,33.6173439,-112.077659,Parking 186902994,Phoenix,Arizona
187353774,33.6423682,-112.1568707,Parking 187353774,Phoenix,Arizona
187353775,33.6426794,-112.1575292,Parking 187353775,Phoenix,Arizona
187353788,33.6526341,-112.1560726,Parking 187353788,Phoenix,Arizona
187353789,33.6431215,-112.1578628,Parking 187353789,Phoenix,Arizona
187362168,33.6778099,-112.2009574,Parking 187362168,Phoenix,Arizona
187687222,33.6884855,-112.2880582,Parking 187687222,Phoenix,Arizona
187888460,33.7049174,-112.1848926,Parking 187888460,Phoenix,Arizona
188114031,33.6827726,-112.161906,Parking 188114031,Phoenix,Arizona
188114032,33.6940393,-112.1533352,Parking 188114032,Phoenix,Arizona
188248924,33.3312612,-112.0605641,Parking 188248924,Phoenix,Arizona
188341455,33.6974354,-112.1510237,Parking 188341455,Phoenix,Arizona
188912899,33.5726845,-112.0263787,Parking 188912899,Phoenix,Arizona
188962316,33.4617389,-111.98764,Parking 188962316,Phoenix,Arizona
189103169,33.4770275,-112.2303828,Parking 189103169,Phoenix,Arizona
189103176,33.4776659,-112.2308891,Parking 189103176,Phoenix,Arizona
189103226,33.4761027,-112.2294354,Parking 189103226,Phoenix,Arizona
189103233,33.4785592,-112.2295605,Parking 189103233,Phoenix,Arizona
189213309,33.5511396,-112.0499319,Parking 189213309,Phoenix,Arizona
189213310,33.5520049,-112.0500487,Parking 189213310,Phoenix,Arizona
189213311,33.5500862,-112.0499291,Parking 189213311,Phoenix,Arizona
189213312,33.5440594,-112.0491562,Parking 189213312,Phoenix,Arizona
189316186,33.6259211,-112.1966661,Parking 189316186,Phoenix,Arizona
189529645,33.4641899,-112.2433365,Parking 189529645,Phoenix,Arizona
189529653,33.4850577,-112.2127669,Parking 189529653,Phoenix,Arizona
189541123,33.3550116,-112.0866625,Parking 189541123,Phoenix,Arizona
189541136,33.3523656,-112.0738172,Parking 189541136,Phoenix,Arizona
189541139,33.3574852,-112.0838109,Parking 189541139,Phoenix,Arizona
189541140,33.3555931,-112.0887301,Parking 189541140,Phoenix,Arizona
189613567,33.5251243,-112.2326191,Parking 189613567,Phoenix,Arizona
190311230,33.4137472,-112.2312384,Parking 190311230,Phoenix,Arizona
191661730,33.6698655,-112.0240606,Parking 191661730,Phoenix,Arizona
191914948,33.6026952,-112.0843268,Parking 191914948,Phoenix,Arizona
191914949,33.6030955,-112.0839132,Parking 191914949,Phoenix,Arizona
191914951,33.6035866,-112.0833465,Parking 191914951,Phoenix,Arizona
191914955,33.6034822,-112.0839923,Parking 191914955,Phoenix,Arizona
191917843,33.6035591,-112.0741764,Parking 191917843,Phoenix,Arizona
192556281,33.6440232,-112.1652992,Parking 192556281,Phoenix,Arizona
192557292,33.6467207,-112.1600118,Parking 192557292,Phoenix,Arizona
192557312,33.6469521,-112.1611099,Parking 192557312,Phoenix,Arizona
193113340,33.489143,-112.2194245,Parking 193113340,Phoenix,Arizona
193113341,33.4889303,-112.2185738,Parking 193113341,Phoenix,Arizona
194728081,33.445642,-112.0702467,Parking 194728081,Phoenix,Arizona
196317179,33.4387512,-112.0441597,Parking 196317179,Phoenix,Arizona
196329553,33.4398453,-112.0458462,Parking 196329553,Phoenix,Arizona
197524325,33.2975414,-112.0884159,Parking 197524325,Phoenix,Arizona
197524327,33.2977549,-112.0874879,Parking 197524327,Phoenix,Arizona
197668353,33.3064483,-112.0828733,Parking 197668353,Phoenix,Arizona
197682326,33.2872786,-112.1562585,Parking 197682326,Phoenix,Arizona
197682328,33.2877381,-112.1567613,Parking 197682328,Phoenix,Arizona
197682330,33.2883416,-112.1553781,Parking 197682330,Phoenix,Arizona
197682331,33.2891985,-112.155637,Parking 197682331,Phoenix,Arizona
197682333,33.2891761,-112.154792,Parking 197682333,Phoenix,Arizona
197682334,33.2898066,-112.1560521,Parking 197682334,Phoenix,Arizona
197682335,33.2900626,-112.1547166,Parking 197682335,Phoenix,Arizona
197682336,33.2900642,-112.1557131,Parking 197682336,Phoenix,Arizona
197925951,33.2953697,-112.080993,Parking 197925951,Phoenix,Arizona
198033486,33.2927732,-112.024497,Parking 198033486,Phoenix,Arizona
198033488,33.2925455,-112.0258635,Parking 198033488,Phoenix,Arizona
198033490,33.3003253,-112.0191262,Parking 198033490,Phoenix,Arizona
198033493,33.2955193,-112.0309546,Parking 198033493,Phoenix,Arizona
198033516,33.2925572,-112.0276273,Parking 198033516,Phoenix,Arizona
198063194,33.2985,-112.0354648,Parking 198063194,Phoenix,Arizona
198063197,33.2981244,-112.0374596,Parking 198063197,Phoenix,Arizona
198446549,33.3284651,-111.9893661,Parking 198446549,Phoenix,Arizona
198954885,33.4959003,-111.9079473,Parking 198954885,Phoenix,Arizona
198958778,33.5014857,-111.9066319,Parking 198958778,Phoenix,Arizona
198960381,33.5160828,-111.9071277,Parking 198960381,Phoenix,Arizona
198967888,33.5099748,-111.9105182,Parking 198967888,Phoenix,Arizona
198989448,33.4708501,-111.9171855,Parking 198989448,Phoenix,Arizona
198989451,33.4741023,-111.9158868,Parking 198989451,Phoenix,Arizona
198989705,33.4715521,-111.9144664,Parking 198989705,Phoenix,Arizona
198989706,33.4675139,-111.9146358,Parking 198989706,Phoenix,Arizona
198989708,33.4670699,-111.9162935,Parking 198989708,Phoenix,Arizona
198989710,33.4689028,-111.914463,Parking 198989710,Phoenix,Arizona
198990749,33.4571576,-111.9143172,Parking 198990749,Phoenix,Arizona
198990796,33.4514995,-111.9123172,Parking 198990796,Phoenix,Arizona
198990974,33.4796421,-111.9100598,Parking 198990974,Phoenix,Arizona
199128912,33.5040881,-111.9337106,Parking 199128912,Phoenix,Arizona
199128921,33.5045783,-111.9285984,Brown Garage,Phoenix,Arizona
199128922,33.501261,-111.9295924,Blue Garage,Phoenix,Arizona
199128924,33.502828,-111.9300937,Green Garage,Phoenix,Arizona
199128925,33.5051524,-111.9320127,Purple Garage,Phoenix,Arizona
199128930,33.5028068,-111.9278465,Parking 199128930,Phoenix,Arizona
199290354,33.4648231,-111.9053824,Visitor/customer parking,Phoenix,Arizona
199290355,33.4628921,-111.9012558,Employee parking,Phoenix,Arizona
199290356,33.4614757,-111.9071607,Employee parking,Phoenix,Arizona
199290357,33.4633841,-111.9055884,Employee parking,Phoenix,Arizona
199290358,33.4615294,-111.9044235,Employee parking,Phoenix,Arizona
199290359,33.4615485,-111.9055634,Employee parking,Phoenix,Arizona
199290360,33.4627405,-111.9043987,Employee parking,Phoenix,Arizona
199290361,33.4627902,-111.9028516,Employee parking,Phoenix,Arizona
199290362,33.4604706,-111.9075557,Visitor/customer parking,Phoenix,Arizona
199290365,33.4601956,-111.9030896,Employee parking,Phoenix,Arizona
199692029,33.4791501,-111.9170553,Parking 199692029,Phoenix,Arizona
199694690,33.5280276,-111.9054041,Parking 199694690,Phoenix,Arizona
199694692,33.5261995,-111.9053708,Parking 199694692,Phoenix,Arizona
199694695,33.5276247,-111.9073099,Parking 199694695,Phoenix,Arizona
199695155,33.5295225,-111.9051007,Parking 199695155,Phoenix,Arizona
199720732,33.576732,-111.9309008,Parking 199720732,Phoenix,Arizona
199728315,33.5782181,-111.9327586,Parking 199728315,Phoenix,Arizona
199755774,33.3046894,-112.0600191,Parking 199755774,Phoenix,Arizona
199755779,33.3050958,-112.0597283,Parking 199755779,Phoenix,Arizona
200385966,33.3302919,-112.1442971,Parking 200385966,Phoenix,Arizona
200584909,33.2928303,-112.0828627,Parking 200584909,Phoenix,Arizona
200784364,33.5646755,-111.9779864,Parking 200784364,Phoenix,Arizona
200986194,33.3428732,-112.044261,Parking 200986194,Phoenix,Arizona
201211446,33.5983631,-112.0139556,Parking 201211446,Phoenix,Arizona
201211447,33.5977544,-112.0139355,Parking 201211447,Phoenix,Arizona
202015209,33.2933345,-111.9993289,Parking 202015209,Phoenix,Arizona
202024716,33.4467111,-111.9851794,Parking 202024716,Phoenix,Arizona
202054633,33.6022571,-112.0367035,Parking 202054633,Phoenix,Arizona
202054634,33.6022184,-112.0364402,Parking 202054634,Phoenix,Arizona
202054636,33.6017271,-112.0366209,Parking 202054636,Phoenix,Arizona
202054637,33.5821453,-112.0081629,Parking 202054637,Phoenix,Arizona
202054638,33.6119321,-112.0123628,Parking 202054638,Phoenix,Arizona
202054644,33.6121067,-112.0127349,Parking 202054644,Phoenix,Arizona
202054645,33.6012464,-112.0367862,Parking 202054645,Phoenix,Arizona
202054646,33.6127605,-112.0127386,Parking 202054646,Phoenix,Arizona
202056984,33.4833539,-112.048451,Parking 202056984,Phoenix,Arizona
202361458,33.3197747,-111.9971419,Parking 202361458,Phoenix,Arizona
203360115,33.5940663,-111.9806079,Parking 203360115,Phoenix,Arizona
203955377,33.3376653,-111.9705964,Parking 203955377,Phoenix,Arizona
203955379,33.3364865,-111.9710133,Parking 203955379,Phoenix,Arizona
204079147,33.4925523,-112.0684005,Parking 204079147,Phoenix,Arizona
204079172,33.4905177,-112.0769775,Parking 204079172,Phoenix,Arizona
204619034,33.5215163,-111.9739658,Parking 204619034,Phoenix,Arizona
204619042,33.5227445,-111.9745903,Parking 204619042,Phoenix,Arizona
205716600,33.3084608,-111.966217,Parking 205716600,Phoenix,Arizona
206654188,33.2813788,-111.9720562,Parking 206654188,Phoenix,Arizona
209130148,33.4498282,-112.0783543,Parking 209130148,Phoenix,Arizona
209130151,33.4498266,-112.0792547,Parking 209130151,Phoenix,Arizona
209130168,33.4476809,-112.0783877,305 Building,Phoenix,Arizona
210671435,33.7523694,-111.9935864,Parking 210671435,Phoenix,Arizona
211218977,33.6852074,-112.0939405,Parking 211218977,Phoenix,Arizona
211221868,33.3729998,-112.0745328,Parking 211221868,Phoenix,Arizona
211221872,33.373692,-112.074548,Parking 211221872,Phoenix,Arizona
211221874,33.3726616,-112.0740827,Parking 211221874,Phoenix,Arizona
211223703,33.3736765,-112.0736598,Parking 211223703,Phoenix,Arizona
211223704,33.3732454,-112.0735901,Parking 211223704,Phoenix,Arizona
211223705,33.3746934,-112.0746171,Parking 211223705,Phoenix,Arizona
211223706,33.3744882,-112.0739856,Parking 211223706,Phoenix,Arizona
211365301,33.6752851,-112.2321737,Parking 211365301,Phoenix,Arizona
211781689,33.4265193,-112.0520293,Parking 211781689,Phoenix,Arizona
212499405,33.3122814,-111.9309343,Parking 212499405,Phoenix,Arizona
218053616,33.5731962,-112.1182146,Parking 218053616,Phoenix,Arizona
219614738,33.469828,-111.9231302,Parking 219614738,Phoenix,Arizona
219614742,33.4706716,-111.9225252,Parking 219614742,Phoenix,Arizona
220077966,33.534715,-112.1795455,Parking 220077966,Phoenix,Arizona
220079256,33.5312401,-112.1764157,Parking 220079256,Phoenix,Arizona
220080716,33.5309426,-112.1636,Parking 220080716,Phoenix,Arizona
220081487,33.5309358,-112.1619,Parking 220081487,Phoenix,Arizona
220082738,33.5257861,-112.1628031,Parking 220082738,Phoenix,Arizona
220082739,33.526929,-112.1629281,Parking 220082739,Phoenix,Arizona
220082772,33.5247754,-112.1630804,Parking 220082772,Phoenix,Arizona
220082780,33.5252804,-112.1639962,Parking 220082780,Phoenix,Arizona
220082781,33.5252811,-112.1636658,Parking 220082781,Phoenix,Arizona
220082792,33.5280455,-112.16199,Parking 220082792,Phoenix,Arizona
220082801,33.5288511,-112.1620905,Parking 220082801,Phoenix,Arizona
220082816,33.5287733,-112.1607522,Parking 220082816,Phoenix,Arizona
220082896,33.528184,-112.1636689,Parking 220082896,Phoenix,Arizona
220082898,33.5288819,-112.1636428,Parking 220082898,Phoenix,Arizona
220082923,33.5281103,-112.1608758,Parking 220082923,Phoenix,Arizona
220082974,33.5305453,-112.1675991,Parking 220082974,Phoenix,Arizona
220089343,33.5309941,-112.1596642,Parking 220089343,Phoenix,Arizona
220090903,33.5378351,-112.1704907,Parking 220090903,Phoenix,Arizona
220091029,33.5363743,-112.1702562,Parking 220091029,Phoenix,Arizona
220091427,33.537826,-112.1592964,Parking 220091427,Phoenix,Arizona
220091560,33.5373076,-112.1605005,Parking 220091560,Phoenix,Arizona
220124086,33.4031553,-111.9667798,Parking 220124086,Phoenix,Arizona
220124107,33.4021113,-111.964695,Parking 220124107,Phoenix,Arizona
220124241,33.4010874,-111.9718682,Parking 220124241,Phoenix,Arizona
220154551,33.5313475,-112.1551001,Parking 220154551,Phoenix,Arizona
220154613,33.5326218,-112.1538244,Parking 220154613,Phoenix,Arizona
220154673,33.5318107,-112.1537484,Parking 220154673,Phoenix,Arizona
220154972,33.5297817,-112.1520939,Parking 220154972,Phoenix,Arizona
220155461,33.5352918,-112.1511566,Parking 220155461,Phoenix,Arizona
220162283,33.538182,-112.1665041,Parking 220162283,Phoenix,Arizona
220162337,33.5380631,-112.1676092,Parking 220162337,Phoenix,Arizona
220163603,33.5462446,-112.1790424,Parking 220163603,Phoenix,Arizona
220164076,33.5469231,-112.1772142,Parking 220164076,Phoenix,Arizona
220295375,33.5440342,-112.2249068,Parking 220295375,Phoenix,Arizona
220376822,33.4450992,-111.992266,Sky Harbor Employee Parking,Phoenix,Arizona
220376931,33.4477529,-111.9973047,Parking 220376931,Phoenix,Arizona
220377769,33.4362439,-112.0198253,Parking 220377769,Phoenix,Arizona
220423603,33.5392209,-112.1857841,Glendale City Hall Parking Garage,Phoenix,Arizona
220501266,33.4242423,-112.072473,Parking 220501266,Phoenix,Arizona
220684364,33.5512362,-112.1906778,Parking 220684364,Phoenix,Arizona
220684408,33.5526879,-112.1887658,Parking 220684408,Phoenix,Arizona
220693184,33.5525715,-112.1693744,Parking 220693184,Phoenix,Arizona
220972302,33.5192261,-112.1772034,Parking 220972302,Phoenix,Arizona
221142226,33.5372097,-112.1917228,Parking 221142226,Phoenix,Arizona
221142234,33.5371984,-112.1922369,Parking 221142234,Phoenix,Arizona
221142240,33.537222,-112.1910242,Parking 221142240,Phoenix,Arizona
221142360,33.5373517,-112.1921815,Parking 221142360,Phoenix,Arizona
221142387,33.5373608,-112.1916241,Parking 221142387,Phoenix,Arizona
221142511,33.5373694,-112.1911435,Parking 221142511,Phoenix,Arizona
221142765,33.5388011,-112.189291,Parking 221142765,Phoenix,Arizona
221143570,33.5387106,-112.1938148,Parking 221143570,Phoenix,Arizona
221143678,33.5408045,-112.1935737,Parking 221143678,Phoenix,Arizona
221163335,33.5446056,-112.217295,Parking 221163335,Phoenix,Arizona
221169172,33.5486195,-112.1889378,Parking 221169172,Phoenix,Arizona
221270552,33.5158106,-112.0471807,Parking 221270552,Phoenix,Arizona
221270553,33.5157691,-112.0467505,Parking 221270553,Phoenix,Arizona
221298042,33.5516516,-112.188783,Parking 221298042,Phoenix,Arizona
221298096,33.5518857,-112.1886469,Parking 221298096,Phoenix,Arizona
221298107,33.5517598,-112.1888431,Parking 221298107,Phoenix,Arizona
221298112,33.5523528,-112.1892572,Parking 221298112,Phoenix,Arizona
221298113,33.5523619,-112.1887993,Parking 221298113,Phoenix,Arizona
221298114,33.5523456,-112.1897032,Parking 221298114,Phoenix,Arizona
221298127,33.552335,-112.190166,Parking 221298127,Phoenix,Arizona
221298184,33.5518539,-112.1903029,Parking 221298184,Phoenix,Arizona
221298185,33.551736,-112.1901014,Parking 221298185,Phoenix,Arizona
221298186,33.5516242,-112.1901558,Parking 221298186,Phoenix,Arizona
221299766,33.3265993,-111.9685094,Parking 221299766,Phoenix,Arizona
221422399,33.570972,-112.0701998,Parking 221422399,Phoenix,Arizona
221424308,33.5684295,-112.0706537,Parking 221424308,Phoenix,Arizona
221424309,33.5690483,-112.0700126,Parking 221424309,Phoenix,Arizona
221424310,33.5693916,-112.0714306,Parking 221424310,Phoenix,Arizona
221424311,33.5703794,-112.070647,Parking 221424311,Phoenix,Arizona
221424312,33.5710006,-112.0711714,Parking 221424312,Phoenix,Arizona
221561723,33.537413,-112.1815753,Parking 221561723,Phoenix,Arizona
221569492,33.4193686,-111.9295337,Parking 221569492,Phoenix,Arizona
221570313,33.4123598,-111.9180336,Parking 221570313,Phoenix,Arizona
221570314,33.4123581,-111.9178358,Parking 221570314,Phoenix,Arizona
221570315,33.411645,-111.916658,Parking 221570315,Phoenix,Arizona
221596002,33.3690268,-111.9705266,Parking 221596002,Phoenix,Arizona
221596009,33.3701575,-111.9728179,Parking 221596009,Phoenix,Arizona
221596010,33.370209,-111.9719626,Parking 221596010,Phoenix,Arizona
221596013,33.3700685,-111.9714457,Parking 221596013,Phoenix,Arizona
221687522,33.3635992,-111.9808072,Parking 221687522,Phoenix,Arizona
221759927,33.5402001,-112.1748858,Parking 221759927,Phoenix,Arizona
221772700,33.5401583,-112.175324,Parking 221772700,Phoenix,Arizona
221777279,33.5381497,-112.1701933,Parking 221777279,Phoenix,Arizona
221795885,33.5296456,-112.1678284,Parking 221795885,Phoenix,Arizona
221830540,33.3728789,-111.9687253,Parking 221830540,Phoenix,Arizona
221831802,33.5762517,-112.050657,Parking 221831802,Phoenix,Arizona
221928810,33.4666792,-111.9079684,Parking 221928810,Phoenix,Arizona
221928901,33.7122153,-112.1362239,Parking 221928901,Phoenix,Arizona
221944043,33.5396633,-112.1791854,Parking 221944043,Phoenix,Arizona
221944706,33.5352215,-112.1721094,Parking 221944706,Phoenix,Arizona
221944888,33.5342755,-112.1698539,Parking 221944888,Phoenix,Arizona
221945098,33.5331765,-112.1690945,Parking 221945098,Phoenix,Arizona
221946405,33.5413775,-112.1621237,Parking 221946405,Phoenix,Arizona
222090084,33.5377234,-112.1445763,Parking 222090084,Phoenix,Arizona
222090091,33.53593,-112.1440406,Parking 222090091,Phoenix,Arizona
222091672,33.5791475,-112.053578,Parking 222091672,Phoenix,Arizona
222190685,33.5753796,-112.055987,Parking 222190685,Phoenix,Arizona
222246631,33.5389516,-112.1148343,Parking 222246631,Phoenix,Arizona
222255768,33.5723541,-112.0590067,Parking 222255768,Phoenix,Arizona
222268687,33.5347788,-112.1116964,Parking 222268687,Phoenix,Arizona
222268706,33.5344578,-112.1119222,Parking 222268706,Phoenix,Arizona
222269019,33.5342249,-112.1115974,Parking 222269019,Phoenix,Arizona
222348833,33.5298685,-112.1072298,Parking 222348833,Phoenix,Arizona
222350485,33.466654,-112.0323768,Parking 222350485,Phoenix,Arizona
222406644,33.5249993,-112.1844176,Parking 222406644,Phoenix,Arizona
222406876,33.2974008,-112.0196139,Parking 222406876,Phoenix,Arizona
222513635,33.4729108,-112.0559281,Parking 222513635,Phoenix,Arizona
222568083,33.4507338,-112.0000884,Parking 222568083,Phoenix,Arizona
222602125,33.5516821,-112.0577404,Parking 222602125,Phoenix,Arizona
222719783,33.5386741,-112.1897388,Parking 222719783,Phoenix,Arizona
222719846,33.5390936,-112.1894416,Parking 222719846,Phoenix,Arizona
222819567,33.541692,-112.1602908,Parking 222819567,Phoenix,Arizona
222822027,33.3041441,-111.9556071,Parking 222822027,Phoenix,Arizona
222826344,33.5097115,-112.0425175,Parking 222826344,Phoenix,Arizona
222826347,33.5095827,-112.041877,Parking 222826347,Phoenix,Arizona
222835067,33.6387475,-112.1004695,Parking 222835067,Phoenix,Arizona
222841281,33.5382844,-112.1778143,Parking 222841281,Phoenix,Arizona
222843771,33.5336162,-112.1698599,Parking 222843771,Phoenix,Arizona
222918522,33.4216383,-111.9531045,Parking 222918522,Phoenix,Arizona
222918523,33.4217348,-111.9539246,Parking 222918523,Phoenix,Arizona
222939736,33.3043304,-111.9547245,Parking 222939736,Phoenix,Arizona
222962688,33.5013925,-112.04722,Parking 222962688,Phoenix,Arizona
222968501,33.4249255,-112.1338555,Parking 222968501,Phoenix,Arizona
223071804,33.4544942,-112.0873076,Rusty Spoke Parking,Phoenix,Arizona
223076626,33.4944656,-112.0907347,Parking 223076626,Phoenix,Arizona
223091669,33.5656822,-112.1700562,Parking 223091669,Phoenix,Arizona
223236780,33.5763512,-112.0554312,Parking 223236780,Phoenix,Arizona
223237866,33.5764019,-112.0546466,Parking 223237866,Phoenix,Arizona
223352834,33.5752872,-112.0552463,Parking 223352834,Phoenix,Arizona
223353152,33.5754107,-112.0549126,Parking 223353152,Phoenix,Arizona
223475228,33.4660575,-112.0579834,Parking 223475228,Phoenix,Arizona
223477070,33.4660348,-112.0575845,Parking 223477070,Phoenix,Arizona
223477071,33.4662552,-112.0568132,Parking 223477071,Phoenix,Arizona
223477072,33.4663655,-112.0582688,Parking 223477072,Phoenix,Arizona
223477073,33.4662362,-112.0578249,Parking 223477073,Phoenix,Arizona
223504902,33.5741146,-112.0572089,Parking 223504902,Phoenix,Arizona
223504903,33.5737119,-112.0572035,Parking 223504903,Phoenix,Arizona
223504907,33.5744167,-112.0569048,Parking 223504907,Phoenix,Arizona
223642443,33.5744026,-112.053542,Parking 223642443,Phoenix,Arizona
223645071,33.5743345,-112.0488111,Parking 223645071,Phoenix,Arizona
223862367,33.3971084,-111.9628821,Parking 223862367,Phoenix,Arizona
223862369,33.400863,-111.9614507,Parking 223862369,Phoenix,Arizona
223862370,33.4029006,-111.9616223,Parking 223862370,Phoenix,Arizona
223862413,33.4049864,-111.9629664,Parking 223862413,Phoenix,Arizona
224009453,33.3989835,-111.951464,Parking 224009453,Phoenix,Arizona
224191982,33.5645458,-112.1889229,Parking 224191982,Phoenix,Arizona
224191983,33.5647394,-112.1888344,Parking 224191983,Phoenix,Arizona
224192260,33.5654667,-112.1897516,Parking 224192260,Phoenix,Arizona
224192302,33.5654742,-112.1893906,Parking 224192302,Phoenix,Arizona
224192304,33.5650723,-112.1895676,Parking 224192304,Phoenix,Arizona
224192313,33.5654588,-112.1903985,Parking 224192313,Phoenix,Arizona
224192314,33.565214,-112.190396,Parking 224192314,Phoenix,Arizona
224192323,33.5661666,-112.1903787,Parking 224192323,Phoenix,Arizona
224192325,33.5664186,-112.1903788,Parking 224192325,Phoenix,Arizona
224192563,33.565997,-112.1894644,Parking 224192563,Phoenix,Arizona
224192564,33.5665248,-112.1898889,Parking 224192564,Phoenix,Arizona
224192578,33.5665351,-112.1895383,Parking 224192578,Phoenix,Arizona
224192579,33.566412,-112.1895284,Parking 224192579,Phoenix,Arizona
224192683,33.5664005,-112.1888505,Parking 224192683,Phoenix,Arizona
224192878,33.5651335,-112.1878875,Parking 224192878,Phoenix,Arizona
224192900,33.5652351,-112.1874153,Parking 224192900,Phoenix,Arizona
224192903,33.5649442,-112.1874066,Parking 224192903,Phoenix,Arizona
224192915,33.5647647,-112.1878722,Parking 224192915,Phoenix,Arizona
224192939,33.565559,-112.1887737,Parking 224192939,Phoenix,Arizona
